"INTERNAL_ID","VETTING_LEVEL","NAME","BIRTH_DATE","OCCUPATION","PASSPORT_COUNTRY","COUNTRIES_VISITED","COUNTRY_1","COUNTRY_2","COUNTRY_3","COUNTRIES_VISITED_COUNT","AGE","VETTING_LEVEL_DESC","ARRIVAL_AIRPORT_STATE","DEPARTURE_AIRPORT_IATA","ARRIVAL_AIRPORT_MUNICIPALITY","ARRIVAL_AIRPORT_IATA","ARRIVAL_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_REGION","DEPARTURE_AIRPORT_COUNTRY_CODE","DEPARTURE_AIRPORT_MUNICIPALITY","Category"
"902","100","Bria Leis Perry","1972-05-17","Television/film/video producer","Ghana","AE,QA,FI,PT","AE","QA","FI","4","44","Unvetted","MO","DWC","Joplin","JLN","US","AE-DU","AE","Jebel Ali","Arts"
"905","100","Stephanie Errie Ellis","1971-03-12","Designer, exhibition/display","Ghana","RU,IQ,NG","RU","IQ","NG","3","46","Unvetted","FL","LED","Orlando","SFB","US","RU-SPE","RU","St. Petersburg","Retail"
"908","100","Tina Guzman","1970-01-06","Health service manager","Ghana","OM","OM",,,"1","47","Unvetted","UT","MCT","Salt Lake City","SLC","US","OM-MA","OM","Muscat","Medical"
"912","100","Brooke Suarez","1991-02-18","Geoscientist","Ghana","VN,RU","VN","RU",,"2","26","Unvetted","IL","DAD","Chicago","ORD","US","VN-60","VN","Da Nang","Science"
"915","100","Shelly Kelsey Mason","1993-05-20","Senior tax professional/tax inspector","Ghana","GB,OM","GB","OM",,"2","23","Unvetted","DE","DSA","Dover","DOV","US","GB-ENG","GB","Doncaster","Finance"
"918","100","Amy Kent","1974-02-19","Environmental education officer","Ghana","LY,RU,LY,HK","LY","RU","LY","4","43","Unvetted","ME","TIP","Bangor","BGR","US","LY-TB","LY","Tripoli","Education"
"922","20","Carrie Copeland","1972-07-14","Teaching laboratory technician","Ghana","NZ,QA,KR,AR,BY","NZ","QA","KR","5","44","Medium Risk","MO","WLG","Springfield","SGF","US","NZ-WGN","NZ","Wellington","Other"
"925","100","Carrie Amanni Cunningham","1978-08-14","Teacher, special educational needs","Ghana","KY,NO,AE,CK,SG,TW,AE,IQ,CA,BG,CK,LY","KY","NO","AE","12","38","Unvetted","TX","GCM","Lubbock","LBB","US","KY-U-A","KY","Georgetown","Education"
"928","100","Carla Gonzalez","1983-04-25","Landscape architect","Ghana","LK,HU,KR,PL,IE,PL,UZ","LK","HU","KR","7","33","Unvetted","NY","HRI","New York","LGA","US","LK-3","LK","NA","Construction"
"932","100","Wendy Hayley Smith","1992-02-07","Engineer, agricultural","Ghana","CA,AM,SE,BE,CN,AE","CA","AM","SE","6","25","Unvetted","OH","YHZ","Toledo","TOL","US","CA-NS","CA","Halifax","Engineering"
"935","100","Lisa Katherine Henry","1986-11-29","Sales professional, IT","Ghana","AE,AM","AE","AM",,"2","30","Unvetted","IL","AUH","Belleville","BLV","US","AE-AZ","AE","Abu Dhabi","Information Technology"
"938","100","Rebecca Stone","1971-04-13","Public relations officer","Ghana","PA,HK,OM,KZ,PL","PA","HK","OM","5","45","Unvetted","NC","PTY","Charlotte","CLT","US","PA-8","PA","Tocumen","Government"
"942","100","Shelly Christina Adams","1976-09-29","Psychologist, forensic","Ghana","AE,QA,BR,IS","AE","QA","BR","4","40","Unvetted","FL","DXB","Miami","MIA","US","AE-DU","AE","Dubai","Medical"
"945","100","Paige Jackson","1981-02-14","Automotive engineer","Ghana","JO,CL,KR,OM,AT,IE,LY","JO","CL","KR","7","36","Unvetted","LA","AMM","Monroe","MLU","US","JO-AM","JO","Amman","Engineering"
"948","20","Jessica Judith Johnson","1988-01-08","Buyer, industrial","Ghana","OM,RU,BY","OM","RU","BY","3","29","Medium Risk","VA","JNJ","Roanoke","ROA","US","OM-WU","OM","Duqm","Other"
"952","20","Elizabeth Odom","1985-02-01","Licensed conveyancer","Ghana","NL,LU,SI,QA,GR","NL","LU","SI","5","32","Medium Risk","AL","MST","Birmingham","BHM","US","NL-LI","NL","Maastricht","Other"
"955","100","Laur Judy White","1988-10-15","Engineering geologist","Ghana","ME,PE,UZ,UA","ME","PE","UZ","4","28","Unvetted","SC","TGD","Greenville","GSP","US","ME-16","ME","Podgorica","Engineering"
"958","100","Elizabeth Betty Martin","1980-01-13","Software engineer","Ghana","LV,PG,QA,LY","LV","PG","QA","4","37","Unvetted","CA","RIX","San Francisco","SFO","US","LV-RIX","LV","Riga","Information Technology"
"962","100","Lacey Cynthia Brown","1980-07-23","Nurse, children's","Ghana","GE,RU,EC","GE","RU","EC","3","36","Unvetted","NC","TBS","Raleigh/Durham","RDU","US","GE-TB","GE","Tbilisi","Medical"
"965","100","Amb Gregory","1980-05-31","Chiropractor","Ghana","CU,ES,IT,AU,BS,AE,JO","CU","ES","IT","7","36","Unvetted","AK","VRA","Fairbanks","FAI","US","CU-04","CU","Varadero","Medical"
"968","100","Sandra Jeney Oconnell","1994-09-05","Geoscientist","Ghana","HK,KH,OM,PG,LT","HK","KH","OM","5","22","Unvetted","CA","HKG","Santa Ana","SNA","US","HK-U-A","HK","Hong Kong","Science"
"972","100","Haley Ashley Sullivan","1998-03-13","Surveyor, hydrographic","Ghana","TW,RU","TW","RU",,"2","19","Unvetted","KY","KHH","Louisville","SDF","US","TW-KHH","TW","Kaohsiung City","Construction"
"975","100","Lee Turner","1977-06-26","Leisure centre manager","Ghana","IR,BH,KG,DO,AE","IR","BH","KG","5","39","Unvetted","LA","TBZ","New Orleans","MSY","US","IR-01","IR","Tabriz","Sports/Travel"
"978","20","Wendy Meyer","1994-01-01","Pilot, airline","Ghana","AR,UZ,AM,AT,LY","AR","UZ","AM","5","23","Medium Risk","MS","EZE","Gulfport","GPT","US","AR-B","AR","Buenos Aires","Other"
"982","100","Maureen Johnson","1975-07-26","Biomedical scientist","Ghana","MX,CO,CL,OM,UA,UZ","MX","CO","CL","6","41","Unvetted","IA","HMO","Cedar Rapids","CID","US","MX-SON","MX","Hermosillo","Science"
"985","100","Savannah Emily Gomez","1990-04-06","Set designer","Ghana","DE,IR,OM,NO,SD,CO,AE,LT,JP","DE","IR","OM","9","26","Unvetted","GA","BRE","Augusta","AGS","US","DE-HB","DE","Bremen","Arts"
"988","20","Kelli Rachel Shaffer","1991-04-20","Industrial/product designer","Ghana","BY,QA","BY","QA",,"2","25","Medium Risk","OK","MSQ","Altus","LTS","US","BY-MI","BY","Minsk","Other"
"992","100","Tammy Adams","1976-04-29","Patent attorney","Ghana","UZ,CA,KY","UZ","CA","KY","3","40","Unvetted","OH","TAS","Cleveland","CLE","US","UZ-TO","UZ","Tashkent","Legal"
"995","100","Catherine Valencia","1971-08-05","Architectural technologist","Ghana","MX,IL,RU,IT,BE,CA,EG,UY","MX","IL","RU","8","45","Unvetted","NC","ACA","Greensboro","GSO","US","MX-GRO","MX","Acapulco","Information Technology"
"998","100","Tiffany Boyle","1998-06-05","Human resources officer","Ghana","RU,RU,AL,CZ,LT","RU","RU","AL","5","18","Unvetted","FL","KUF","Tampa","TPA","US","RU-SAM","RU","Samara","Government"
"1002","100","Christine Smith","1978-10-01","Field seismologist","Ghana","AE","AE",,,"1","38","Unvetted","NC","SHJ","Greensboro","GSO","US","AE-SH","AE","Sharjah","Science"
"1005","100","Jessa King","1979-05-11","Engineer, manufacturing","Ghana","CO,OM","CO","OM",,"2","37","Unvetted","CA","BOG","Lompoc","VBG","US","CO-CUN","CO","Bogota","Engineering"
"1008","100","Margaret Barnes","1992-11-13","Administrator, sports","Ghana","AE,MT","AE","MT",,"2","24","Unvetted","OH","AUH","Cleveland","CLE","US","AE-AZ","AE","Abu Dhabi","Sports/Travel"
"450","100","Andrea Contreras","1975-02-27","Intelligence analyst","Ghana","AZ,SE,UZ,MA,TW,HR","AZ","SE","UZ","6","42","Unvetted","OR","GYD","Portland","PDX","US","AZ-BA","AZ","Baku","Government"
"453","100","Mandy Brown","1972-03-16","Adult nurse","Ghana","AE","AE",,,"1","45","Unvetted","OR","SHJ","Portland","PDX","US","AE-SH","AE","Sharjah","Medical"
"456","100","Amanie Ward","1993-10-31","Psychologist, sport and exercise","Ghana","BH,ET,UA,UZ,PL,TR,GE","BH","ET","UA","7","23","Unvetted","AZ","BAH","Glendale","LUF","US","BH-15","BH","Manama","Medical"
"459","100","Nicky Carrillo","1975-02-17","Barrister","Ghana","RU,CL","RU","CL",,"2","42","Unvetted","MS","CKL","Gulfport","GPT","US","RU-MOS","RU","Moscow","Legal"
"460","100","Holly Beckey Johnson","1980-05-22","Psychotherapist, dance movement","Ghana","IE,KH,KW,GR,AE","IE","KH","KW","5","36","Unvetted","MN","SNN","Rochester","RST","US","IE-CE","IE","Shannon","Arts"
"463","100","Patricia Emily Garcia","1991-12-10","Rural practice surveyor","Ghana","UZ,NZ","UZ","NZ",,"2","25","Unvetted","NV","TAS","Reno","RNO","US","UZ-TO","UZ","Tashkent","Construction"
"466","100","Chris Kate Gill","1973-07-19","Field seismologist","Ghana","DE,GE,AE,SE,VN,BZ,JM","DE","GE","AE","7","43","Unvetted","TX","MUC","Del Rio","DLF","US","DE-BY","DE","Munich","Science"
"469","100","Kristen Craig","1979-07-23","Copy","Ghana","IS,AE,CL,JP,GB,FR,KW,AR,NG,KR,NZ,SG","IS","AE","CL","12","37","Unvetted","OH","KEF","Dayton","FFO","US","IS-2","IS","Reykjavík","Journalism"
"470","100","Lisa Gibson","1982-12-18","Soil scientist","Ghana","ZA,PT,SN,UZ,BS,BS,IT,NZ,DO,NG","ZA","PT","SN","10","34","Unvetted","VA","DUR","Richmond","RIC","US","ZA-NL","ZA","Durban","Science"
"473","30","Laura Smith","2000-03-01","Development worker, international aid","Ghana","AE","AE",,,"1","17","Low Risk","SC","AUH","Greenville","GSP","US","AE-AZ","AE","Abu Dhabi","Government"
"476","100","Kimberly Davila","1993-03-18","Conservator, museum/gallery","Ghana","RU,IN,KZ,AE","RU","IN","KZ","4","23","Unvetted","CA","AER","Los Angeles","LAX","US","RU-KDA","RU","Sochi","Arts"
"479","100","Jasmine Clark","1983-03-27","Psychologist, clinical","Ghana","GB,QA,IL,LY,FR,KY,RS","GB","QA","IL","7","33","Unvetted","CA","LGW","Sacramento","SMF","US","GB-ENG","GB","London","Medical"
"480","100","Lisa Laura Reed","1977-07-02","Teacher, English as a foreign language","Ghana","OM","OM",,,"1","39","Unvetted","LA","MCT","Lafayette","LFT","US","OM-MA","OM","Muscat","Education"
"483","100","Casey Tucker","1991-04-07","Advertising account planner","Ghana","IE,TH,ME,CN,QA","IE","TH","ME","5","25","Unvetted","CA","ORK","Sacramento","SMF","US","IE-C","IE","Cork","Advertising"
"486","100","Natalie Martinez","1999-03-10","Lawyer","Ghana","RU,BZ","RU","BZ",,"2","18","Unvetted","CA","SVO","Los Angeles","LAX","US","RU-MOS","RU","Moscow","Legal"
"489","100","Ashley Christina Jennings","1987-03-19","Financial risk analyst","Ghana","CH,RU,NZ,AR,BY,HR,IT,NL,EG,BN,NZ,IR","CH","RU","NZ","12","29","Unvetted","AR","GVA","Little Rock","LIT","US","CH-GE","CH","Geneva","Finance"
"490","100","Betzy Rachel Mccullough","1979-01-09","Editor, film/video","Ghana","RU","RU",,,"1","38","Unvetted","AL","GRV","Huntsville","HSV","US","RU-CE","RU","Grozny","Arts"
"493","30","Candi Warren","1987-06-21","Colour technologist","Haiti","KZ,BA,PK,RS,FR,HU,LU,QA,SA","KZ","BA","PK","9","29","Low Risk","CA","TSE","Lompoc","VBG","US","KZ-AKM","KZ","Astana","Other"
"496","100","Christine Rita Baker","1991-11-23","Firefighter","Ghana","TR,OM,CA,OM","TR","OM","CA","4","25","Unvetted","MS","ERZ","Columbus","CBM","US","TR-25","TR","Erzurum","Government"
"499","30","Holly Kath Edwards","1990-11-14","Educational psychologist","Ghana","LY,AE","LY","AE",,"2","26","Low Risk","NY","TIP","Syracuse","SYR","US","LY-TB","LY","Tripoli","Medical"
"501","100","Karey Simon","2002-03-06","Medical physicist","Ghana","AE,QA","AE","QA",,"2","15","Unvetted","OK","SHJ","Oklahoma City","OKC","US","AE-SH","AE","Sharjah","Medical"
"504","30","Pamela Dixon","1978-01-11","Aid worker","Ghana","UZ,JM,UY,RU","UZ","JM","UY","4","39","Low Risk","AL","TAS","Huntsville","HSV","US","UZ-TO","UZ","Tashkent","Government"
"507","100","Cristina Oconnell","1985-07-29","Higher education careers adviser","Ghana","RU,MY,CL,GH","RU","MY","CL","4","31","Unvetted","GA","AER","Augusta","AGS","US","RU-KDA","RU","Sochi","Education"
"511","30","Caroline Peck","1997-02-06","Scientist, research (medical)","Ghana","SI,KR,TH,OM,IT,HK,EG,QA,AT,EG,UY,IT","SI","KR","TH","12","20","Low Risk","NC","LJU","Asheville","AVL","US","SI-061","SI","Ljubljana","Science"
"514","100","Sassa Christy Melendez","1996-11-14","Armed forces technical officer","Ghana","QA","QA",,,"1","20","Unvetted","IN","DOH","Peru","GUS","US","QA-DA","QA","Doha","Government"
"517","100","Vicki Dodie Blanchard","1975-10-09","Astronomer","Ghana","KH,RU,MT","KH","RU","MT","3","41","Unvetted","IL","PNH","Springfield","SPI","US","KH-8","KH","Phnom Penh","Science"
"521","100","Mandie Kelsey Melendez","1975-09-14","Building surveyor","Ghana","OM","OM",,,"1","41","Unvetted","FL","JNJ","Tallahassee","TLH","US","OM-WU","OM","Duqm","Construction"
"524","30","Shelia Burns","1999-05-25","Clinical embryologist","Ghana","AE,ZA,FR","AE","ZA","FR","3","17","Low Risk","AL","DXB","Montgomery","MGM","US","AE-DU","AE","Dubai","Medical"
"527","100","Mary Morgan","1993-04-14","Television production assistant","Ghana","RU,HK,RO,SA,AT","RU","HK","RO","5","23","Unvetted","TX","LED","Houston","IAH","US","RU-SPE","RU","St. Petersburg","Arts"
"531","30","Beverly Moore","2001-04-07","Education administrator","Ghana","OM,IS","OM","IS",,"2","15","Low Risk","LA","JNJ","Shreveport","SHV","US","OM-WU","OM","Duqm","Education"
"534","30","Sadie Archer","1997-12-27","Tax adviser","Ghana","MA,DO,QA,TH,CY","MA","DO","QA","5","19","Low Risk","CO","CMN","Denver","DEN","US","MA-CAS","MA","Casablanca","Finance"
"537","10","Morgan Chelsea Zuniga","1986-06-12","Translator","Ghana","BG,TH,BA,JP,BA,CH,AE,IR","BG","TH","BA","8","30","High Risk","IL","BOJ","Peoria","PIA","US","BG-02","BG","Burgas","Other"
"541","100","Kari Amy Robinson","1997-08-31","Civil engineer, consulting","Ghana","CY,KW,IT,QA,TR,BG","CY","KW","IT","6","19","Unvetted","NH","LCA","Manchester","MHT","US","CY-04","CY","Larnarca","Engineering"
"544","30","Britte Claire Torres","1977-02-17","Science writer","Pakistan","QA","QA",,,"1","40","Low Risk","PA","DOH","Philadelphia","PHL","US","QA-DA","QA","Doha","Journalism"
"547","30","Brittany Kirk","1997-09-13","Interior and spatial designer","Ghana","OM","OM",,,"1","19","Low Risk","NC","MCT","Asheville","AVL","US","OM-MA","OM","Muscat","Construction"
"551","100","Jennifer Lori Gamble","1985-12-24","Editor, film/video","Ghana","KY,UZ,AM","KY","UZ","AM","3","31","Unvetted","AR","GCM","Fort Smith","FSM","US","KY-U-A","KY","Georgetown","Arts"
"554","20","Mel Rich","1993-04-21","Production manager","Ghana","RO,IS,OM,TR,DK","RO","IS","OM","5","23","Medium Risk","WA","OTP","Seattle","BFI","US","RO-B","RO","Bucharest","Other"
"557","100","Amanda Clay","1993-09-21","Glass blower/designer","Ghana","MA,UZ,BA","MA","UZ","BA","3","23","Unvetted","FL","CMN","Sarasota/Bradenton","SRQ","US","MA-CAS","MA","Casablanca","Arts"
"561","100","Jessica Davis","1982-07-19","Gaffer","Ghana","RU,ES,MX","RU","ES","MX","3","34","Unvetted","CA","LED","Ontario","ONT","US","RU-SPE","RU","St. Petersburg","Arts"
"113","100","Jeanie Laura Hall","1971-11-17","Scientist, water quality","Ghana","UZ","UZ",,,"1","45","Unvetted","MT","TAS","Billings","BIL","US","UZ-TO","UZ","Tashkent","Science"
"116","100","Shannie Aleka Wise","1980-07-28","Geochemist","Ghana","UZ,CK,LT,LU,MX","UZ","CK","LT","5","36","Unvetted","NC","TAS","Goldsboro","GSB","US","UZ-TO","UZ","Tashkent","Science"
"119","100","Julie Brown","1993-02-27","Community development worker","Ghana","IS,TW,QA","IS","TW","QA","3","24","Unvetted","WY","KEF","Casper","CPR","US","IS-2","IS","Reykjavík","Government"
"120","30","Jannie Gibson","2000-02-20","Quality manager","Ghana","TR,IQ,UZ,PH,SI","TR","IQ","UZ","5","17","Low Risk","LA","NAV","Monroe","MLU","US","TR-50","TR","Nevşehir","Other"
"123","100","Donna Ortiz","1995-03-23","Librarian, academic","Ghana","RU,AL,JM,SN,GB","RU","AL","JM","5","21","Unvetted","LA","LED","Bossier City","BAD","US","RU-SPE","RU","St. Petersburg","Education"
"126","100","Victoria Tiffy Shaw","1972-07-05","Nurse, adult","Ghana","SN,RU,GR,SD,AL,PH,JM,PL,PG,BS,CN,SD","SN","RU","GR","12","44","Unvetted","VA","DKR","Richmond","RIC","US","SN-DK","SN","Dakar","Medical"
"129","100","Teresa Allen","1980-07-15","Garment/textile technologist","Ghana","FI,TR,QA,PL","FI","TR","QA","4","36","Unvetted","OK","HEL","Tulsa","TUL","US","FI-ES","FI","Helsinki","Retail"
"130","20","Kelly Ray Sullivan","1975-08-29","Heritage manager","Ghana","ZA,LB,RU,CH,KZ","ZA","LB","RU","5","41","Medium Risk","WA","CPT","Spokane","GEG","US","ZA-WC","ZA","Cape Town","Other"
"133","100","Jessey Karri Rogers","1999-06-27","Animator","Ghana","HR,SG,BN,IT,UZ","HR","SG","BN","5","17","Unvetted","TX","ZAG","San Antonio","SAT","US","HR-21","HR","Zagreb","Arts"
"136","100","Brittany Denise Taylor","1984-07-04","Energy engineer","Ghana","JO,UZ,ID","JO","UZ","ID","3","32","Unvetted","NC","AMM","Charlotte","CLT","US","JO-AM","JO","Amman","Engineering"
"139","100","Kathey Lauren Brown","1978-05-20","Investment analyst","Ghana","AU,RU,ME","AU","RU","ME","3","38","Unvetted","NY","SYD","Syracuse","SYR","US","AU-NSW","AU","Sydney","Finance"
"140","100","Rhonnie Julie Eaton","2000-08-19","Dispensing optician","Ghana","AE,SD,SE,ME,HK","AE","SD","SE","5","16","Unvetted","FL","DXB","West Palm Beach","PBI","US","AE-DU","AE","Dubai","Medical"
"143","100","Tiff Joseph","1986-10-21","Medical sales representative","Ghana","EG,TR,FR,QA","EG","TR","FR","4","30","Unvetted","CA","HRG","San Jose","SJC","US","EG-BA","EG","Hurghada","Medical"
"146","100","Victoria Jacobson","1989-10-10","Psychologist, clinical","Ghana","RU,ZA,TR","RU","ZA","TR","3","27","Unvetted","TN","KUF","Nashville","BNA","US","RU-SAM","RU","Samara","Medical"
"149","100","Chris Sierra Anderson","1985-01-04","Psychologist, clinical","Ghana","AE,IS,IR","AE","IS","IR","3","32","Unvetted","NY","DWC","Syracuse","SYR","US","AE-DU","AE","Jebel Ali","Medical"
"150","20","Christine Schwartz","1983-01-14","Interpreter","Brazil","OM,AL,AZ","OM","AL","AZ","3","34","Medium Risk","SC","JNJ","Greenville","GSP","US","OM-WU","OM","Duqm","Other"
"153","100","Natasha Rhodes","1990-01-15","Historic buildings inspector/conservation officer","Ghana","CY,HK,OM,UZ","CY","HK","OM","4","27","Unvetted","IN","PFO","Peru","GUS","US","CY-06","CY","Paphos","Government"
"156","20","Evelyn Clark","2001-01-25","Careers adviser","Ghana","AE,IT,KR","AE","IT","KR","3","16","Medium Risk","CA","SHJ","Oakland","OAK","US","AE-SH","AE","Sharjah","Other"
"159","20","Christina Denise Palmer","2000-09-20","Scientist, clinical (histocompatibility and immunogenetics)","Bangladesh","TR,OM,NO","TR","OM","NO","3","16","Medium Risk","FL","ESB","Orlando","MCO","US","TR-06","TR","Ankara","Science"
"160","30","Victoria Mann","1998-07-03","Textile designer","Ghana","QA,AR,TW,SN,IS,AZ,MA,MT","QA","AR","TW","8","18","Low Risk","IA","DOH","Sioux City","SUX","US","QA-DA","QA","Doha","Other"
"163","100","April Joy Hall","1977-03-03","Engineer, maintenance","Ghana","CZ,BG,BR,LY,QA","CZ","BG","BR","5","40","Unvetted","FL","PRG","Valparaiso","VPS","US","CZ-PR","CZ","Prague","Engineering"
"166","100","Suzanne Lee Jones","1985-08-14","Pharmacist, community","Ghana","PK,QA,IR","PK","QA","IR","3","31","Unvetted","CA","SKT","San Diego","SAN","US","PK-PB","PK","Sialkot","Medical"
"169","100","Monique Katherine Anderson","1984-03-06","Hospital doctor","Ghana","SN,AE","SN","AE",,"2","33","Unvetted","MN","DKR","Hibbing","HIB","US","SN-DK","SN","Dakar","Medical"
"170","100","Laur Allen","1974-11-05","Film/video editor","Ghana","KE,SN,RU","KE","SN","RU","3","42","Unvetted","MN","MBA","Minneapolis","MSP","US","KE-300","KE","Mombasa","Arts"
"173","100","Debbie Edwards","1992-04-18","Housing manager/officer","Ghana","PL,PA,TH,QA","PL","PA","TH","4","24","Unvetted","AZ","GDN","Tucson","TUS","US","PL-PM","PL","Gdańsk","Construction"
"176","100","Rebba Russell","1977-02-20","Actor","Ghana","UZ,CO,PG,RO,AM","UZ","CO","PG","5","40","Unvetted","AL","TAS","Birmingham","BHM","US","UZ-TO","UZ","Tashkent","Arts"
"179","100","Nichole Jordan Cooley","1989-09-27","Insurance risk surveyor","Ghana","OM,MX,LY","OM","MX","LY","3","27","Unvetted","AR","JNJ","Little Rock","LIT","US","OM-WU","OM","Duqm","Construction"
"180","30","Cynthia Gilbert","1977-09-30","Estate manager/land agent","Bangladesh","BN,SK,IR,UZ,AR","BN","SK","IR","5","39","Low Risk","LA","BWN","Bossier City","BAD","US","BN-BM","BN","Bandar Seri Begawan","Construction"
"183","20","Jennifer Henderson","1992-10-05","Research officer, trade union","Ghana","QA,SD,PE,BH","QA","SD","PE","4","24","Medium Risk","OK","DOH","Tulsa","TUL","US","QA-DA","QA","Doha","Other"
"186","100","Erica Mel Henderson","1974-02-03","Clinical molecular geneticist","Ghana","LT,RU,CZ,SK,AR","LT","RU","CZ","5","43","Unvetted","TN","VNO","Knoxville","TYS","US","LT-VL","LT","Vilnius","Science"
"189","100","Cristina Danielle Carpenter","1978-10-03","Science writer","Ghana","CH,UZ,EE,BG,IS,FR,IE","CH","UZ","EE","7","38","Unvetted","PA","ZRH","Erie","ERI","US","CH-ZH","CH","Zurich","Journalism"
"190","30","Nat Rogers","1998-07-17","IT sales professional","Ghana","PK,BG,KW,LU,CU,AL,OM","PK","BG","KW","7","18","Low Risk","VA","SKT","Norfolk","ORF","US","PK-PB","PK","Sialkot","Information Technology"
